stage,seed,suite,model,modes,rho,n_samples,relative_l2_mean,relative_l2_median,mae_mean,mae_median,linf_mean,linf_median,interface_mae_mean,interface_mae_median,far_field_mae_mean,far_field_mae_median,jump_amplitude_error_mean,jump_amplitude_error_median,overshoot_mean,overshoot_median,spurious_jump_error_mean,spurious_jump_error_median,total_variation_error_mean,total_variation_error_median
B,0,ablation_shift_+1,dual,8,0.0,32,0.23048043093608245,0.24481676509306854,0.039494407792343866,0.04254520463709516,0.6999704341277795,0.80142564317219,0.17119074503407086,0.16169536552280878,0.013383934769206463,0.012567834374089957,0.5569420289428499,0.5531028308114713,0.048010055200685915,0.02854998060427405,0.6504898523762445,0.8180625787227642,0.2185879992564421,0.14808569934762927
B,0,ablation_shift_+2,two_channel_fno,8,0.0,32,0.17231316186747084,0.20021194659630887,0.05518335814664853,0.060083486480329185,0.3323640388470663,0.36325045469434597,0.18423162090527753,0.18166439393936057,0.030150213662224343,0.02986632232968025,0.601008902955408,0.6004295149432856,0.08256448668381276,0.08653778604484141,0.562212205731356,0.6956811618056897,0.40898125023064663,0.3618000125294659
B,0,ablation_shift_+2,shared,8,0.0,32,0.25624918740848035,0.2616483777443498,0.05417604876714019,0.06202663502906443,0.5902375582878825,0.6934361039700059,0.2400328101035539,0.22455914357869833,0.01701200755877454,0.01769127544796041,0.8628754691531441,0.8436722499130644,0.04533491531012945,0.04088092515805264,0.6208965216216579,0.7882056524195545,0.2670890551073198,0.2060461548460216
B,0,ablation_shift_+2,shared_learnable_rho,8,0.007672592141006857,32,0.2553994299514356,0.2609941276760729,0.05418286870758174,0.0620685617292834,0.5883740008655347,0.690877627617887,0.23960451220640194,0.22449012661301165,0.017110508958320815,0.017783879044540943,0.8609622997495069,0.8422033075266806,0.045574371500735365,0.04121675196851049,0.6204386287613262,0.7872901527066312,0.2678202527446489,0.2090937281468445
B,0,ablation_shift_+2,dual,8,0.0,32,0.30836339059852225,0.30545957309016575,0.05733086390397052,0.06424222309290703,0.7090674645808698,0.80142564317219,0.27600415790342325,0.2578773703723549,0.013383934769206463,0.012567834374089957,0.9773963824540531,0.9432983829163166,0.06045814615400706,0.02854998060427405,0.6721912446715166,0.8180625787227642,0.32731141862198543,0.1919488589681069
B,0,ablation_shift_+4,two_channel_fno,8,0.0,32,0.17231316186747084,0.20021194659630887,0.05518335814664853,0.060083486480329185,0.3323640388470663,0.36325045469434597,0.18423162090527753,0.18166439393936057,0.030150213662224343,0.02986632232968025,0.601008902955408,0.6004295149432856,0.08256448668381276,0.08653778604484141,0.562212205731356,0.6956811618056897,0.40898125023064663,0.3618000125294659
B,0,ablation_shift_+4,shared,8,0.0,32,0.31012679151106914,0.30969371519467326,0.074252713494255,0.08054305352287996,0.5902375582878825,0.6934361039700059,0.35176381380227995,0.3491705048941305,0.01701200755877454,0.01769127544796041,0.8628754691531441,0.8436722499130644,0.04533491531012945,0.04088092515805264,0.6224652859184382,0.7882056524195545,0.2611359751853006,0.19564225296257937
B,0,ablation_shift_+4,shared_learnable_rho,8,0.007672592141006857,32,0.30869674945563935,0.30856758091798026,0.07408711547396366,0.08043433000073513,0.5883740008655347,0.690877627617887,0.3503759724714839,0.3476062654055989,0.017110508958320815,0.017783879044540943,0.8609622997495069,0.8422033075266806,0.045574371500735365,0.04121675196851049,0.6218366394877126,0.7872901527066312,0.2619160595062842,0.19730740073364095
B,0,ablation_shift_+4,dual,8,0.0,32,0.3968619162886449,0.3785087235886209,0.08735752138734341,0.08713854016235088,0.7192556576532454,0.80142564317219,0.443109034332629,0.41672669847129845,0.013383934769206463,0.012567834374089957,0.9773963824540531,0.9432983829163166,0.07533637582350393,0.02854998060427405,0.7018264396864136,0.8180625787227642,0.34023950417085913,0.1743708441821895
B,0,ablation_smooth_1,two_channel_fno,8,0.0,32,0.17217845590591518,0.2003104851604499,0.055136670793849485,0.06004764373493213,0.33228694406920123,0.36332117992593016,0.18420179168954579,0.18179048897222042,0.03010823590878235,0.029806996535929598,0.600970479866954,0.6008298149106546,0.08255885950685514,0.08653114152548169,0.5621399237040133,0.6956644579313751,0.4082661085673934,0.3609847666227687
B,0,ablation_smooth_1,shared,8,0.0,32,0.1563532379142716,0.17906606410935474,0.0426282482679996,0.04636373921261355,0.3619954698308455,0.4087977308790942,0.16454354290571988,0.15908689638288423,0.01857700384491912,0.019632372519353535,0.5503931901758534,0.5533868691546941,0.044855308823282376,0.03891713029839461,0.5077689352447073,0.6397447748574492,0.20321901991942684,0.2151593589587707
B,0,ablation_smooth_1,shared_learnable_rho,8,0.007672592141006857,32,0.1563934862597709,0.1790630053575879,0.04271878312877643,0.04643929462346348,0.3616369764049773,0.40826155597628844,0.1646764061187847,0.15910288443278323,0.01866145555271706,0.019719841282686872,0.5507887138224591,0.5537136227953658,0.0450794463468381,0.039223392645665545,0.5081397054676311,0.6402235902947627,0.20433420579109396,0.21600109540341217
B,0,ablation_smooth_1,dual,8,0.0,32,0.15714423354097237,0.18094447410564568,0.03963047542072916,0.04271879317096283,0.38508374751209107,0.4329087067637816,0.16379883246492155,0.15999551272471105,0.015060252577987238,0.014088224677742806,0.5337597577190628,0.5381038951898998,0.037562518732063205,0.030509996836879938,0.4883335080683825,0.6195839945355275,0.1513587523286556,0.1353582990173114
B,0,ablation_smooth_2,two_channel_fno,8,0.0,32,0.17206861954655622,0.20045249848002758,0.05509940891728263,0.05998562357955319,0.3322245600888426,0.36341536820641696,0.1841455914764394,0.18200787525520362,0.03007992017254737,0.0297093683572016,0.6008899972145586,0.6014513627398821,0.08255225738571251,0.08650546523597669,0.5621014200739836,0.6956354346535382,0.40773461213713935,0.35965656535015844
B,0,ablation_smooth_2,shared,8,0.0,32,0.19246689125963573,0.2237695990956064,0.05236124240142775,0.05679810823154096,0.4156206126448154,0.461909972190623,0.22229611243787484,0.21148820202010696,0.01853702408306939,0.018764464852094563,0.703737997459493,0.7003303120139186,0.03233182700831607,0.03557927092375568,0.5864466450931598,0.7449578484267695,0.2031897208215398,0.19178197243974687
B,0,ablation_smooth_2,shared_learnable_rho,8,0.007672592141006857,32,0.1921846562471205,0.22348698979829734,0.052337239058130744,0.05679362633311625,0.4148424988696751,0.4609906237242339,0.2218162970300418,0.21105927994161153,0.01860914546086056,0.01887144892499859,0.7029990913290048,0.6995848631063686,0.032513027215601474,0.035856202447811625,0.5862335447542167,0.7446123551182793,0.204103348785332,0.19254344293899978
B,0,ablation_smooth_2,dual,8,0.0,32,0.21395811645501023,0.24805913051010386,0.05626337723508839,0.06039548194319637,0.4634419729852981,0.5152034925215034,0.25705608133243496,0.24418123793261481,0.01598935711069012,0.0151424572729864,0.7543995489244067,0.7496565972132452,0.02786760122966219,0.025239193300432117,0.6013233867338827,0.7696116614705975,0.16858799305297376,0.1233021903880035
B,0,ablation_smooth_4,two_channel_fno,8,0.0,32,0.17195875094372431,0.20052782418985612,0.05505668037488612,0.059869242573734015,0.3321387121282813,0.3634533166727323,0.18406765441574763,0.18227962930981603,0.030049279391436,0.029597736619612736,0.6007736042005668,0.6021825739853317,0.0825619355087811,0.08655266586949473,0.5620690105640938,0.6955977496800343,0.4072795356336184,0.35798726430152905
B,0,ablation_smooth_4,shared,8,0.0,32,0.2293590913664117,0.26639142363963847,0.06766249310383209,0.07239502603112512,0.44211112395103946,0.4846425902347016,0.29069060105631234,0.2796851421690675,0.023104752088875094,0.021008858708756344,0.7968197475632529,0.7890044601476096,0.0003190998169530308,0.0,0.6123628340839,0.7892278433834623,0.1742000383817119,0.10980242138574448
B,0,ablation_smooth_4,shared_learnable_rho,8,0.007672592141006857,32,0.22863605702076223,0.26560763247173025,0.06742431837617402,0.07215579229389035,0.44114333785986803,0.48356199286568613,0.2896662473308732,0.27873842016636396,0.02302223500854484,0.020951155034117187,0.795394704511116,0.7876165007767354,0.0003655680196749208,0.0,0.6119455172570318,0.7885527947953139,0.1740489599829175,0.10853172221643159
B,0,ablation_smooth_4,dual,8,0.0,32,0.27906626566878084,0.32154551466981895,0.08443690914601551,0.08987193191401832,0.5026045898959695,0.5477328991440675,0.35547695018831993,0.34685917556810497,0.030483881272746323,0.027421186728117004,0.8864187579467147,0.8809267337972935,0.0,0.0,0.639427755611492,0.8318732232857381,0.2106627501811516,0.14917181052630601
